,0
0,543.3179931640625
1,541.7056884765625
2,539.5394897460938
3,536.3093872070312
4,531.498779296875
5,525.0057983398438
6,515.8225708007812
7,503.25872802734375
8,489.0249328613281
9,467.2218322753906
10,442.3505859375
11,412.2672119140625
12,369.8199768066406
13,320.25421142578125
14,268.0306396484375
15,219.8048095703125
16,172.53073120117188
17,121.50971221923828
18,49.47185516357422
19,-14.567173957824707
20,-63.7107048034668
21,-48.929447174072266
22,-27.6278018951416
23,41.37578582763672
24,-26.649967193603516
25,-142.2698516845703
26,-126.96172332763672
27,9.424051284790039
28,-34.62825393676758
29,5.38862419128418
30,-17.520000457763672
31,31.11077880859375
32,1.3115234375
33,53.922080993652344
34,-43.45001983642578
35,43.30925750732422
36,-27.855527877807617
37,-50.09150314331055
38,24.927021026611328
39,108.07706451416016
40,0.0
