,0
0,-543.248779296875
1,-522.3358154296875
2,-486.0847473144531
3,-431.1245422363281
4,-353.82672119140625
5,-289.65863037109375
6,-258.40594482421875
7,-245.61248779296875
8,-209.46246337890625
9,-185.64193725585938
10,-209.77027893066406
11,-198.06915283203125
12,-183.0873565673828
13,-193.0517578125
14,-197.4861297607422
15,-198.03762817382812
16,-178.7776336669922
17,-192.2242431640625
18,-209.50521850585938
19,-203.73696899414062
20,-186.9154052734375
21,-190.4858856201172
22,-180.81246948242188
23,-199.63327026367188
24,-183.4070587158203
25,-184.1392822265625
26,-188.05368041992188
27,-180.46107482910156
28,-180.56980895996094
29,-171.70721435546875
30,-171.27633666992188
31,-185.82244873046875
32,-188.45301818847656
33,-178.8619842529297
34,-173.97555541992188
35,-176.79409790039062
36,-172.9696044921875
37,-187.04083251953125
38,-179.02532958984375
39,-157.88665771484375
40,0.0
