,0
0,176.01621270179749
1,176.65486192703247
2,175.8235833644867
3,176.12045121192932
4,176.48712706565857
5,175.83737683296204
6,176.6450264453888
7,176.21283745765686
8,176.43730783462524
9,175.65935277938843
10,175.712975025177
11,175.43082284927368
12,175.23416304588318
13,176.10486221313477
14,176.06429028511047
15,175.78611779212952
16,175.34249567985535
17,175.28569555282593
18,175.5159616470337
19,175.053151845932
20,175.09481239318848
21,175.3481240272522
22,175.1841526031494
23,175.13732290267944
24,175.34269285202026
25,175.01683592796326
26,175.79487991333008
27,175.97417068481445
28,176.58802771568298
29,175.44540572166443
30,175.78424549102783
31,175.56550455093384
32,175.28749299049377
33,175.69582319259644
34,175.78872990608215
35,175.68321204185486
36,175.66890168190002
37,175.929105758667
38,175.1771216392517
39,175.37167859077454
40,0.0
