,0
0,-2695.997314453125
1,-2445.876953125
2,-2186.4677734375
3,-1823.5
4,-1648.0411376953125
5,-1510.0633544921875
6,-1392.3524169921875
7,-1263.673828125
8,-1180.8861083984375
9,-1079.1065673828125
10,-985.9894409179688
11,-918.731201171875
12,-856.7431030273438
13,-791.71240234375
14,-737.240234375
15,-685.5130615234375
16,-649.0001831054688
17,-608.765625
18,-568.2274169921875
19,-533.6882934570312
20,-510.65643310546875
21,-491.880615234375
22,-474.62823486328125
23,-434.7790222167969
24,-422.88189697265625
25,-408.291259765625
26,-403.2640380859375
27,-388.9608154296875
28,-375.9898376464844
29,-354.41094970703125
30,0.0
