,0,1
0,0.267749160528183,-0.9745830297470093
1,-2.6848530769348145,
2,-12.855817794799805,
3,-43.06857681274414,
4,-102.91001892089844,
5,-176.61192321777344,
6,-311.2216491699219,
7,-388.36114501953125,
8,-662.6060791015625,
9,-974.0875244140625,
10,-1192.2530517578125,
11,-1721.931396484375,
12,-2423.012451171875,
13,-3064.2236328125,
14,-3337.75048828125,
15,-4218.5302734375,
16,-4607.9970703125,
17,-5108.9384765625,
18,-3266.5341796875,
19,-3522.897216796875,
20,-4324.52978515625,
21,-3255.28125,
22,-5988.39599609375,
23,471.9758605957031,
24,-6867.810546875,
25,-3258.5478515625,
26,4221.78125,
27,8641.8037109375,
28,-714.224609375,
29,18467.25,
30,0.0,0.0
