,0,1
0,-0.04133249819278717,543.421630859375
1,-2.8204753398895264,537.2014770507812
2,-13.120552062988281,516.9403076171875
3,-40.71232604980469,462.2209167480469
4,-115.91506958007812,327.86907958984375
5,-277.47100830078125,25.823745727539062
6,-314.6194763183594,-105.49369049072266
7,-319.64691162109375,-102.49531555175781
8,-294.5288391113281,-77.43067932128906
9,-243.6143798828125,-63.69517135620117
10,-191.07296752929688,-32.097904205322266
11,-188.9901885986328,-28.07476043701172
12,-148.7109832763672,2.2667367458343506
13,-135.48060607910156,-6.458760738372803
14,-128.53846740722656,4.612083435058594
15,-55.44001007080078,38.42362976074219
16,-2.490424633026123,55.54143142700195
17,6.0584588050842285,79.34781646728516
18,24.848526000976562,92.69239807128906
19,45.32293701171875,130.276611328125
20,64.61711120605469,105.03929138183594
21,65.02770233154297,119.93360900878906
22,53.29157257080078,113.6207046508789
23,62.86589050292969,103.60346221923828
24,68.32991027832031,101.06171417236328
25,65.6752700805664,102.3832778930664
26,61.04611587524414,106.32711791992188
27,83.2494125366211,113.20391845703125
28,77.07080841064453,108.23143768310547
29,80.17890930175781,105.24272918701172
30,0.0,0.0
