,0
0,2.4833303955932462e-09
1,1.265615207771121e-06
2,3.376703357160315e-06
3,5.98966130449195e-06
4,9.115788463451921e-06
5,1.2409436931117581e-05
6,1.5888775837317152e-05
7,1.9118880254931373e-05
8,2.267744635751177e-05
9,2.638842974142053e-05
10,3.0343797444204946e-05
11,3.400298207067341e-05
12,3.784370516697996e-05
13,4.1581113131927085e-05
14,4.475688199508394e-05
15,4.7904995891860203e-05
16,5.178472204835948e-05
17,5.5516798860676234e-05
18,5.89767541551729e-05
19,6.297348638913473e-05
20,6.622352832458954e-05
21,6.930551172444742e-05
22,7.186759292756652e-05
23,7.522387933552339e-05
24,7.787248160828158e-05
25,8.086037233639439e-05
26,8.376990318894138e-05
27,8.650910402525966e-05
28,8.967135261367233e-05
29,9.235077503074064e-05
30,0.0
