,0
0,-543.3251342773438
1,-539.0096435546875
2,-528.4341430664062
3,-503.35906982421875
4,-450.7260437011719
5,-442.372802734375
6,-368.97650146484375
7,-277.8921203613281
8,-218.39877319335938
9,-183.19015502929688
10,-172.3660125732422
11,-155.51547241210938
12,-133.92898559570312
13,-121.06867980957031
14,-91.45773315429688
15,-42.83494567871094
16,-35.4620246887207
17,-25.622234344482422
18,-30.671363830566406
19,-30.661235809326172
20,-23.47071075439453
21,-15.979110717773438
22,-14.790000915527344
23,-10.409782409667969
24,-17.97718048095703
25,-11.573951721191406
26,-13.066055297851562
27,-18.434982299804688
28,-8.258453369140625
29,-8.555366516113281
30,0.0
