,0
0,2.4903762332443614e-09
1,1.2046945510569436e-06
2,3.595269366211317e-06
3,7.151011245690599e-06
4,1.184750536068039e-05
5,1.7365121881150545e-05
6,1.9638368185735254e-05
7,2.0173581154929354e-05
8,2.0580235147218018e-05
9,2.109973549048437e-05
10,2.1444631275759297e-05
11,2.1435127984181586e-05
12,2.17444124146334e-05
13,2.2056103311246358e-05
14,2.204206016152067e-05
15,2.2248307189460797e-05
16,2.2198803186019426e-05
17,2.239146011911398e-05
18,2.372147874601778e-05
19,2.3739965557307314e-05
20,2.3634751319190155e-05
21,2.3944721538193373e-05
22,2.3859322244849914e-05
23,2.3769051059987434e-05
24,2.446478354538644e-05
25,2.4499080730745663e-05
26,2.4511699550403054e-05
27,2.502909442972313e-05
28,2.5257772328902264e-05
29,2.5224195066366232e-05
30,0.0
