,0
0,2.486444306961811e-09
1,1.3354676009552621e-06
2,3.6366090724638034e-06
3,6.46407260206132e-06
4,9.628323087936538e-06
5,1.2866461471883718e-05
6,1.6303651534433616e-05
7,1.9952769653839848e-05
8,2.3200159976999744e-05
9,2.7293484442336318e-05
10,3.112161509546823e-05
11,3.48428589311653e-05
12,3.8378744361699493e-05
13,4.230884649712858e-05
14,4.605443117172705e-05
15,4.9808617682816436e-05
16,5.34585891590174e-05
17,5.7192661274676026e-05
18,6.0774817262178455e-05
19,6.399750213035192e-05
20,6.69920024947294e-05
21,7.019179257587908e-05
22,7.339466094772104e-05
23,7.652940972553398e-05
24,7.937285042166561e-05
25,8.334841320088684e-05
26,8.607415892788888e-05
27,8.906436458025212e-05
28,9.226201351162593e-05
29,9.53474910196688e-05
30,0.0
