,0,1
0,-6.850943918834673e-07,
1,-11.183072090148926,
2,-19.229909896850586,
3,-31.65578269958496,
4,-41.240909576416016,
5,-51.18980407714844,
6,-77.77804565429688,
7,-81.2192153930664,
8,-82.58004760742188,
9,-79.59260559082031,
10,-98.49128723144531,
11,-143.221435546875,
12,-118.81275939941406,
13,-118.46427917480469,
14,-160.77520751953125,
15,-188.0472412109375,
16,-176.7918701171875,
17,-169.90231323242188,
18,-202.54161071777344,
19,-211.6470947265625,
20,-199.19810485839844,
21,-235.59478759765625,
22,-251.17947387695312,
23,-241.03695678710938,
24,-306.2549743652344,
25,-217.2078094482422,
26,-243.51840209960938,
27,-365.48980712890625,
28,-343.76495361328125,
29,-368.97509765625,
30,0.0,0.0
