,0,1,2,3,4,5,6,7,8,9
0,0.0025049269199371336,2.499791706966903e-09,0.0023086766401926675,2.499042528469886e-09,0.00173031704293357,2.499190188132161e-09,0.0015624796506017447,2.188618619669569e-09,0.007707903627306223,1.8738346985180954e-10
1,0.0025062912702560423,1.564453668834176e-07,0.002309045030011071,1.4484012922366674e-07,0.0017304690554738045,1.4278057847150194e-07,0.001562675111927092,1.3463815662362322e-07,0.007710589561611414,4.061071035010855e-09
2,0.0025097879767417906,5.508261438080808e-07,0.0023099130226506125,4.935731112709618e-07,0.0017311927965945667,4.7285166715482774e-07,0.001563164871186018,4.3907093072448333e-07,0.007725649047642946,1.513496172833584e-08
3,0.002515405714511871,1.2868010799138574e-06,0.002311344775888655,1.1381224567230674e-06,0.0017324855758084191,1.0460748853802215e-06,0.0015639596385881305,8.659449122205842e-07,0.007756323553621769,1.3166812529163963e-08
4,0.0025228163599967956,2.5178728719765786e-06,0.00231341313984659,2.226508968306007e-06,0.001734392096598943,1.923021955008153e-06,0.0015650952700525522,1.3804192349198274e-06,0.007803638931363821,2.27581153922074e-09
5,0.0025317519903182983,4.381798135000281e-06,0.00231617647740576,3.890435436915141e-06,0.001736934400267071,3.2356542760680895e-06,0.001566594815813005,2.0078991838090587e-06,0.007867005653679371,2.8408844721106163e-10
6,0.002542537450790405,6.978471901675221e-06,0.0023197150892681545,6.243177722353721e-06,0.0017401203513145447,5.169276391825406e-06,0.0015684592071920633,2.8119075068389066e-06,0.007943732663989067,7.375620114657977e-09
7,0.0025556153059005738,1.0335714250686578e-05,0.0023240757485230765,9.38913035497535e-06,0.0017439578142431048,7.849466783227399e-06,0.0015706431586295366,3.847281277558068e-06,0.00803021527826786,3.413859861467472e-09
8,0.0025710421800613403,1.4283370546763763e-05,0.002329267975356844,1.3413213309831917e-05,0.001748497494392925,1.133249588747276e-05,0.001573125715367496,5.182660061109345e-06,0.008123891428112984,2.324083814286837e-09
9,0.002588748633861542,1.8844304577214643e-05,0.00233527562684483,1.8348900994169526e-05,0.0017537731263372633,1.5576224541291595e-05,0.0015759097877889872,6.826440767326858e-06,0.008222507312893867,4.365458661226285e-09
10,0.00260844886302948,2.4297420168295503e-05,0.0023421558241049447,2.428236803098116e-05,0.0017598658386203977,2.0472522010095417e-05,0.0015790933975949883,8.801660442259163e-06,0.008325278759002686,2.9844667182032936e-08
11,0.0026296365261077883,3.0755254556424916e-05,0.0023499464409218896,3.121609188383445e-05,0.0017667774938874775,2.580922591732815e-05,0.0015827907482162118,1.1120810086140409e-05,0.0084315724670887,4.595043279209676e-08
12,0.0026519736647605896,3.8333513657562435e-05,0.0023587335728936726,3.9158720028353855e-05,0.0017744921561744478,3.1417621357832104e-05,0.0015871510840952396,1.3813053556077648e-05,0.0085417740046978,8.149924468625613e-08
13,0.002677263617515564,4.712079680757597e-05,0.0023684952821996477,4.8114419769262895e-05,0.0017829349057541953,3.716915671247989e-05,0.0015923421597108245,1.6858115486684255e-05,0.008656032383441925,4.8351083137276873e-08
14,0.0027044430375099183,5.731066994485445e-05,0.002379409141010708,5.812839663121849e-05,0.0017920881509780884,4.30267391493544e-05,0.0015986020443961024,2.015483369177673e-05,0.008776300586760044,2.7903341859314423e-08
15,0.00273329496383667,6.903043686179444e-05,0.0023915349609322017,6.919830047991127e-05,0.0018018386844131681,4.910116331302561e-05,0.0016059278277680278,2.3529182726633735e-05,0.008903058245778084,8.698591180689164e-09
16,0.0027635931968688966,8.235417772084475e-05,0.002404840456114875,8.141197758959606e-05,0.0018119532614946365,5.5595744925085455e-05,0.0016141340602189302,2.7171463443664834e-05,0.009036430157721043,7.974739979488277e-09
