,0
0,29.739603281021118
1,29.87637186050415
2,23.66144847869873
3,23.657285451889038
4,23.639143228530884
5,23.666744470596313
6,23.674340963363647
7,29.878079414367676
8,23.641443014144897
9,23.630359172821045
10,23.6176598072052
11,29.844264030456543
12,23.606417179107666
13,23.60029673576355
14,23.57969832420349
15,23.59826421737671
16,23.60749340057373
17,23.592596530914307
18,23.59778904914856
19,23.610331058502197
20,29.84774160385132
21,23.582563877105713
22,23.606882333755493
23,23.607261657714844
24,23.61409044265747
25,23.61138129234314
26,23.59909224510193
27,23.59664273262024
28,29.844144105911255
29,29.840675115585327
30,0.0
