,0
0,92.00361609458923
1,81.06437706947327
2,81.07238245010376
3,81.09064793586731
4,81.06413197517395
5,81.08057808876038
6,81.08597993850708
7,81.15974450111389
8,81.15151286125183
9,81.14967560768127
10,81.13884806632996
11,81.16473293304443
12,81.13069415092468
13,81.17608261108398
14,81.17047381401062
15,81.18086338043213
16,81.16459131240845
17,81.15150332450867
18,81.14192581176758
19,81.17055583000183
20,81.17045879364014
21,81.17940044403076
22,81.135000705719
23,81.14340710639954
24,81.13757705688477
25,81.1667833328247
26,81.15393686294556
27,81.18425011634827
28,81.16350078582764
29,81.18023753166199
30,0.0
