,0
0,-543.3928833007812
1,-422.63360595703125
2,-235.56414794921875
3,-198.40802001953125
4,-193.39938354492188
5,-198.180908203125
6,-190.13641357421875
7,-187.10073852539062
8,-182.72314453125
9,-183.00811767578125
10,-187.1072540283203
11,-170.1042938232422
12,-171.57745361328125
13,-155.55709838867188
14,-150.63455200195312
15,-123.84304809570312
16,-219.4228057861328
17,-109.40843200683594
18,-138.5979461669922
19,-206.07247924804688
20,-193.366455078125
21,-201.1746063232422
22,-108.36662292480469
23,-210.03126525878906
24,-137.39285278320312
25,-194.26553344726562
26,-205.83001708984375
27,-190.183837890625
28,-120.19769287109375
29,-185.26809692382812
30,0.0
