,0,1,2,3
0,0.9487404227256775,0.8467793464660645,0.7453762888908386,0.6465640664100647
1,0.9511319994926453,0.8518016338348389,0.7488440871238708,0.6489557027816772
2,0.9499362111091614,0.8484534621238708,0.7511160969734192,0.6518255472183228
3,0.9503746628761292,0.8515226244926453,0.7498804330825806,0.6486766338348389
4,0.9504942893981934,0.8484534621238708,0.7560188174247742,0.6521444320678711
5,0.9492586255073547,0.8512037396430969,0.7541453838348389,0.6493144035339355
6,0.9496970772743225,0.8518415093421936,0.7500398755073547,0.651347279548645
7,0.9494977593421936,0.8497688174247742,0.7484056353569031,0.6487962603569031
8,0.9509725570678711,0.8517618179321289,0.7489237785339355,0.6519849896430969
9,0.9481425285339355,0.8510044813156128,0.7468909621238708,0.6496731638908386
10,0.9495376348495483,0.8510044813156128,0.7525111436843872,0.6508689522743225
11,0.9498565196990967,0.8479751348495483,0.7518335580825806,0.6554129719734192
12,0.9498963356018066,0.853117048740387,0.7519132494926453,0.6517857313156128
13,0.9495376348495483,0.8504862785339355,0.7525908946990967,0.6498724222183228
14,0.9490593075752258,0.850007951259613,0.7484853267669678,0.6473214030265808
15,0.9497767686843872,0.8513233661651611,0.7497608661651611,0.6525430679321289
16,0.9504145383834839,0.8508051633834839,0.7506775856018066,0.6496731638908386
17,0.9491788744926453,0.8492506146430969,0.7515146732330322,0.6479990482330322
18,0.9509327411651611,0.8523995280265808,0.7509167790412903,0.6518654227256775
19,0.9503746628761292,0.8501275777816772,0.7462531924247742,0.6510283946990967
20,0.9500956535339355,0.8488520383834839,0.7528699040412903,0.648836076259613
21,0.9520089030265808,0.8491310477256775,0.7473692893981934,0.6475605964660645
22,0.9491788744926453,0.8480150103569031,0.7505978941917419,0.6485969424247742
23,0.9508131146430969,0.8537946343421936,0.748445451259613,0.6547353267669678
24,0.9508928656578064,0.8508450388908386,0.7493622303009033,0.6489955186843872
25,0.9485012888908386,0.8537946343421936,0.7500796914100647,0.6502311825752258
26,0.9498166441917419,0.8487723469734192,0.7466517686843872,0.6548947691917419
27,0.9516900777816772,0.8508849143981934,0.7490832209587097,0.6509885191917419
28,0.9493781924247742,0.8479751348495483,0.7523118853569031,0.6521843075752258
29,0.9495775103569031,0.8508849143981934,0.7487244606018066,0.6502710580825806
30,0.0,0.0,0.0,0.0
