,0
0,-0.08657147735357285
1,4.110506057739258
2,15.701377868652344
3,41.283897399902344
4,88.13954162597656
5,205.92813110351562
6,417.96319580078125
7,1048.5325927734375
8,2485.23974609375
9,5204.3486328125
10,9735.9482421875
11,17285.474609375
12,27832.5859375
13,37900.8203125
14,58704.42578125
15,85136.8046875
16,98199.0703125
17,164359.875
18,214292.0625
19,243334.59375
20,282364.71875
21,348024.46875
22,409576.03125
23,540960.0
24,565145.375
25,553074.3125
26,846058.25
27,1151805.125
28,1298468.5
29,1462954.125
30,0.0
