,0
0,4.7013813286866935e-08
1,-13.28974723815918
2,-29.132984161376953
3,-39.887969970703125
4,-58.11426544189453
5,-62.01466751098633
6,-90.20713806152344
7,-73.9090805053711
8,-78.77742004394531
9,-47.66893005371094
10,-75.25528717041016
11,-61.72766876220703
12,-49.447750091552734
13,-84.37324523925781
14,-67.49627685546875
15,-63.88050842285156
16,-58.891029357910156
17,-48.02751159667969
18,-53.99464797973633
19,-30.495237350463867
20,-50.997596740722656
21,-39.94780731201172
22,-36.83201599121094
23,-70.69976806640625
24,-26.13161849975586
25,-33.521018981933594
26,-38.123191833496094
27,-23.838674545288086
28,-46.88740921020508
29,-23.963294982910156
30,0.0
