,0,1,2
0,0.9888392686843872,0.9435985088348389,0.9232701063156128
1,0.9880421161651611,0.9400510191917419,0.9152981638908386
2,0.989237904548645,0.9444355964660645,0.9190050959587097
3,0.9855309128761292,0.9341517686843872,0.9085220098495483
4,0.9900350570678711,0.9490194320678711,0.9258211255073547
5,0.9878029227256775,0.938496470451355,0.9119898080825806
6,0.9900749325752258,0.9444355964660645,0.919523298740387
7,0.990632951259613,0.9452328085899353,0.9190050959587097
8,0.9886400103569031,0.9418447017669678,0.9156568646430969
9,0.9890385866165161,0.9408880472183228,0.9145807027816772
10,0.990234375,0.9464285969734192,0.9233497977256775
11,0.989835798740387,0.9469068646430969,0.91796875
12,0.9894770383834839,0.9426020383834839,0.9171715378761292
13,0.9868463277816772,0.9388951063156128,0.9119898080825806
14,0.9894371628761292,0.9438775777816772,0.9204798936843872
15,0.98828125,0.9346699714660645,0.9094786643981934
16,0.9897560477256775,0.9421237111091614,0.9163345098495483
17,0.9887197017669678,0.9425223469734192,0.9152582883834839
18,0.9879623651504517,0.9372209906578064,0.9065290093421936
19,0.9901546835899353,0.9421237111091614,0.9157764911651611
20,0.9888791441917419,0.9428411722183228,0.9148198366165161
21,0.987882673740387,0.9430404901504517,0.916414201259613
22,0.9887197017669678,0.9394132494926453,0.9082828164100647
23,0.9901148080825806,0.9416055679321289,0.9161351919174194
24,0.9901148080825806,0.9430404901504517,0.9125478267669678
25,0.9891980290412903,0.9407286643981934,0.9133849143981934
26,0.9899553656578064,0.9464285969734192,0.9202008843421936
27,0.9899553656578064,0.9378188848495483,0.9061703085899353
28,0.9897161722183228,0.9430006146430969,0.9097974896430969
29,0.9895567893981934,0.9413265585899353,0.9086415767669678
30,0.0,0.0,0.0
