,0
0,18.624664545059204
1,13.603396654129028
2,18.900041341781616
3,13.606971025466919
4,13.598671197891235
5,13.612048149108887
6,13.597886085510254
7,13.601242065429688
8,13.610574722290039
9,13.602295398712158
10,13.598515272140503
11,13.602151155471802
12,13.59022569656372
13,13.591611385345459
14,13.587638854980469
15,13.572011709213257
16,13.58640742301941
17,13.596389532089233
18,13.574031591415405
19,13.572108745574951
20,13.57913875579834
21,13.58718729019165
22,13.587296724319458
23,13.585943698883057
24,13.575688123703003
25,13.570451021194458
26,13.579360008239746
27,13.579031467437744
28,13.587442874908447
29,13.591559171676636
30,0.0
