,0,1
0,3.6384506074682577e-07,543.4273681640625
1,-9.75493335723877,422.27984619140625
2,-7.601147651672363,388.31121826171875
3,-10.232446670532227,342.5567932128906
4,-13.212857246398926,332.52459716796875
5,-7.772766590118408,312.9183654785156
6,-12.36691665649414,317.5092468261719
7,-14.323713302612305,253.56344604492188
8,-13.169596672058105,159.9291534423828
9,-22.066993713378906,199.98805236816406
10,-15.676482200622559,229.81875610351562
11,-14.080771446228027,171.0879669189453
12,-13.65898323059082,220.24075317382812
13,-14.131999969482422,202.51571655273438
14,-16.451435089111328,261.9554748535156
15,-13.896263122558594,236.3201141357422
16,-15.143026351928711,262.8425598144531
17,-16.316007614135742,61.25796127319336
18,-17.53643798828125,46.07109451293945
19,-27.96809959411621,243.96388244628906
20,-19.194923400878906,123.84129333496094
21,-22.60577392578125,261.7970886230469
22,-21.975261688232422,237.72030639648438
23,-16.562583923339844,221.69964599609375
24,-16.83584213256836,217.6828155517578
25,-17.001834869384766,183.1080780029297
26,-22.042064666748047,227.8866424560547
27,-12.933280944824219,224.15711975097656
28,-9.325289726257324,192.34547424316406
29,-20.525522232055664,195.4989013671875
30,0.0,0.0
