,0,1
0,0.2819560766220093,-1.2650606632232666
1,-2.2181317806243896,
2,-11.904101371765137,
3,-35.137821197509766,
4,-79.36534118652344,
5,-160.4246826171875,
6,-271.49420166015625,
7,-414.1119384765625,
8,-639.1541748046875,
9,-844.5518798828125,
10,-1327.1729736328125,
11,-2021.979736328125,
12,-2193.362060546875,
13,-3074.1484375,
14,-3728.58251953125,
15,-4812.26513671875,
16,-5945.986328125,
17,-7947.978515625,
18,-7921.64794921875,
19,-10244.59765625,
20,-11399.5869140625,
21,-5701.0595703125,
22,-10019.6943359375,
23,-13234.611328125,
24,-17884.56640625,
25,-154.942138671875,
26,-10175.6015625,
27,-10192.8759765625,
28,4674.05322265625,
29,-23018.83984375,
30,0.0,0.0
