,0,1
0,0.267749160528183,-0.9731127023696899
1,-2.7469730377197266,
2,-13.104509353637695,
3,-43.63134765625,
4,-105.25169372558594,
5,-179.5492706298828,
6,-317.455078125,
7,-394.37286376953125,
8,-675.8328857421875,
9,-996.0172729492188,
10,-1223.317626953125,
11,-1773.43603515625,
12,-2503.23095703125,
13,-3203.2861328125,
14,-3526.9404296875,
15,-4513.25439453125,
16,-5000.34521484375,
17,-5789.0048828125,
18,-3980.4443359375,
19,-4660.1259765625,
20,-5509.623046875,
21,-4935.9033203125,
22,-7168.72265625,
23,-1098.0079345703125,
24,-8911.451171875,
25,-6247.99658203125,
26,-599.1382446289062,
27,5511.6669921875,
28,-5893.298828125,
29,11366.546875,
30,0.0,0.0
