,0
0,2.5000590752130076e-09
1,1.4892099126521769e-06
2,3.822665678640546e-06
3,6.617150459126699e-06
4,9.816646520071653e-06
5,1.319382077502688e-05
6,1.6761297474102098e-05
7,2.0046747510307085e-05
8,2.3713353237774112e-05
9,2.741706602179175e-05
10,3.1363471926673654e-05
11,3.527230220454676e-05
12,3.9229165609058666e-05
13,4.300652618757738e-05
14,4.647342625482536e-05
15,4.96014133437084e-05
16,5.345152646787263e-05
17,5.733150707985252e-05
18,6.080124960100586e-05
19,6.474016458478782e-05
20,6.844862979037322e-05
21,7.211384997671716e-05
22,7.498108536340156e-05
23,7.830187212869754e-05
24,8.094329999814873e-05
25,8.38571876250223e-05
26,8.67057794930785e-05
27,8.950404503205477e-05
28,9.268982764930836e-05
29,9.547505389646111e-05
30,0.0
