,0,1
0,-0.012840034440159798,-2.3833060264587402
1,-3.0888912677764893,
2,-14.135149002075195,
3,-43.45787811279297,
4,-111.9908447265625,
5,-230.1181182861328,
6,-563.3718872070312,
7,-1079.21875,
8,-1755.289794921875,
9,-3246.342529296875,
10,-5134.0234375,
11,-6683.3681640625,
12,-10073.525390625,
13,-15904.470703125,
14,-21384.02734375,
15,-27248.861328125,
16,-36911.171875,
17,-51515.5,
18,-72973.578125,
19,-92735.3046875,
20,-133500.25,
21,-135772.3125,
22,-163324.125,
23,-214344.5625,
24,-276822.25,
25,-274589.40625,
26,-294087.0,
27,-549405.8125,
28,-504644.8125,
29,-595230.375,
30,0.0,0.0
