,0
0,-543.3162231445312
1,-538.9489135742188
2,-528.0069580078125
3,-502.11328125
4,-454.0859375
5,-444.0301513671875
6,-382.29962158203125
7,-286.0343933105469
8,-222.73703002929688
9,-193.7887420654297
10,-169.85174560546875
11,-143.67202758789062
12,-119.67221069335938
13,-105.23954772949219
14,-94.36568450927734
15,-43.68787384033203
16,-38.63025665283203
17,-28.05450439453125
18,-29.79584503173828
19,-28.3292236328125
20,-24.95458221435547
21,-16.7625732421875
22,-13.456291198730469
23,-10.821983337402344
24,-18.323867797851562
25,-11.204277038574219
26,-12.77996826171875
27,-18.25102996826172
28,-9.084274291992188
29,-9.240692138671875
30,0.0
