,0
0,-21522.20703125
1,-19092.779296875
2,-16917.76171875
3,-14981.3642578125
4,-13256.267578125
5,-11719.0537109375
6,-10349.1640625
7,-9129.1083984375
8,-8043.19921875
9,-7077.29248046875
10,-6219.1875
11,-5457.6318359375
12,-4782.599609375
13,-4185.0439453125
14,-3656.836181640625
15,-3190.611083984375
16,-2779.718017578125
17,-2418.149169921875
18,-2100.497802734375
19,-1821.88037109375
20,-1577.9052734375
21,-1364.61669921875
22,-1178.4638671875
23,-1016.260986328125
24,-875.1593627929688
25,-752.6149291992188
26,-646.357666015625
27,-554.3677368164062
28,-474.85321044921875
29,-406.2261657714844
30,0.0
