,0
0,-2599.639892578125
1,-2415.855224609375
2,-2243.967529296875
3,-2083.7763671875
4,-1934.35888671875
5,-1794.974365234375
6,-1664.9246826171875
7,-1543.552001953125
8,-1430.268310546875
9,-1324.55517578125
10,-1225.9315185546875
11,-1133.9422607421875
12,-1048.176025390625
13,-968.2340698242188
14,-893.7542724609375
15,-824.39990234375
16,-759.8485107421875
17,-699.8007202148438
18,-643.9758911132812
19,-592.1089477539062
20,-543.949462890625
21,-499.26898193359375
22,-457.84124755859375
23,-419.46307373046875
24,-383.9324951171875
25,-351.07098388671875
26,-320.7008972167969
27,-292.6600646972656
28,-266.79248046875
29,-242.95242309570312
30,0.0
