,0,1,2,3
0,0.9496572017669678,0.8567841053009033,0.7586495280265808,0.6652184128761292
1,0.9573102593421936,0.872090220451355,0.7845184803009033,0.7042809128761292
2,0.9614158272743225,0.8862802982330322,0.8112244606018066,0.7345344424247742
3,0.9654416441917419,0.8936543464660645,0.8195950388908386,0.7515146732330322
4,0.9674346446990967,0.9016661643981934,0.8338648080825806,0.767976701259613
5,0.9693080186843872,0.9060905575752258,0.8426339030265808,0.7811304330825806
6,0.9706234335899353,0.9099171161651611,0.8496890664100647,0.7938057780265808
7,0.9698262214660645,0.9135044813156128,0.8585379719734192,0.7997449040412903
8,0.9723373651504517,0.9152582883834839,0.858418345451355,0.8059231638908386
9,0.9718590378761292,0.9154177308082581,0.8615672588348389,0.8052455186843872
10,0.9724171161651611,0.9174107313156128,0.8599728941917419,0.7994658946990967
11,0.9709821343421936,0.9134247303009033,0.8560666441917419,0.8026546835899353
12,0.9713408946990967,0.9112723469734192,0.8523995280265808,0.7946029901504517
13,0.9699457883834839,0.9074457883834839,0.8475366830825806,0.7847974896430969
14,0.9671157598495483,0.9026227593421936,0.8402025103569031,0.7792569994926453
15,0.9652822017669678,0.9010283946990967,0.8315529227256775,0.7653858661651611
16,0.9639668464660645,0.895527720451355,0.8229830861091614,0.7563775777816772
17,0.9613759517669678,0.8901067972183228,0.8156887888908386,0.7410315871238708
18,0.9596619606018066,0.8797432780265808,0.8004623651504517,0.7230150103569031
19,0.9564732313156128,0.8651944994926453,0.7806919813156128,0.6928810477256775
20,0.9520487785339355,0.858418345451355,0.7654256820678711,0.6731505393981934
21,0.9491390585899353,0.8448262214660645,0.7439014911651611,0.6470423936843872
22,0.9448740482330322,0.8385682106018066,0.7311065196990967,0.6250398755073547
23,0.9438775777816772,0.8285634517669678,0.7155612111091614,0.6049505472183228
24,0.9412069320678711,0.8224649429321289,0.7054368853569031,0.5872528553009033
25,0.9389747977256775,0.8187181353569031,0.6993781924247742,0.5788424611091614
26,0.9398118853569031,0.8157684803009033,0.6933992505073547,0.5741390585899353
27,0.9391342401504517,0.813456654548645,0.6890146732330322,0.5660873651504517
28,0.9379384517669678,0.8111447691917419,0.6857860088348389,0.5617027878761292
29,0.9362643361091614,0.8091916441917419,0.6782923936843872,0.5572385191917419
30,0.0,0.0,0.0,0.0
