,0,1
0,-0.09679098427295685,543.3621215820312
1,-3.452721357345581,536.3905029296875
2,-16.08350372314453,511.3191223144531
3,-53.236854553222656,442.9433898925781
4,-126.77771759033203,302.97802734375
5,-224.5233612060547,109.91332244873047
6,-296.12518310546875,-111.51702880859375
7,-220.99618530273438,-39.81649398803711
8,-181.52377319335938,-22.890689849853516
9,-143.47418212890625,3.027987241744995
10,-103.71470642089844,19.556413650512695
11,-91.19451904296875,137.665771484375
12,-68.9056167602539,116.19456481933594
13,-58.046512603759766,49.40481948852539
14,-8.761751174926758,51.686302185058594
15,13.805773735046387,58.77936553955078
16,24.257747650146484,59.912437438964844
17,40.043392181396484,61.83164978027344
18,45.26786804199219,59.37324905395508
19,47.92003631591797,60.85829162597656
20,47.95848083496094,61.02077865600586
21,38.37710189819336,59.218116760253906
22,44.331581115722656,63.346092224121094
23,49.197940826416016,61.308753967285156
24,46.46879196166992,58.347198486328125
25,44.07293701171875,57.869102478027344
26,48.80171585083008,59.653106689453125
27,46.360633850097656,55.7513427734375
28,45.57472610473633,54.89295196533203
29,42.90533447265625,53.71131134033203
30,0.0,0.0
