,0,1
0,-0.0032217500265687704,-1.8274037837982178
1,-2.3723630905151367,
2,-13.908082962036133,
3,-44.520668029785156,
4,-105.023193359375,
5,-218.19561767578125,
6,-335.2644348144531,
7,-530.4696044921875,
8,-789.8152465820312,
9,-1288.9169921875,
10,-2233.02197265625,
11,-3337.7626953125,
12,-5124.1044921875,
13,-6155.19140625,
14,-7680.5595703125,
15,-10933.2255859375,
16,-14892.203125,
17,-18805.07421875,
18,-20230.494140625,
19,-32301.85546875,
20,-37258.5390625,
21,-48137.37890625,
22,-56736.23046875,
23,-58928.1796875,
24,-65576.921875,
25,-76069.640625,
26,-98170.5703125,
27,-97160.8984375,
28,-107566.90625,
29,-104859.671875,
30,0.0,0.0
