,0
0,-543.4589233398438
1,-539.8432006835938
2,-527.4026489257812
3,-496.18023681640625
4,-429.7557373046875
5,-334.4366760253906
6,-184.608154296875
7,-181.1796875
8,-158.63308715820312
9,-146.50216674804688
10,-123.2711181640625
11,-228.86029052734375
12,-185.10018920898438
13,-107.45133209228516
14,-60.44805145263672
15,-44.97359085083008
16,-35.65468978881836
17,-21.788257598876953
18,-14.10538101196289
19,-12.938255310058594
20,-13.062297821044922
21,-20.841014862060547
22,-19.014511108398438
23,-12.11081314086914
24,-11.878406524658203
25,-13.796165466308594
26,-10.851390838623047
27,-9.390708923339844
28,-9.318225860595703
29,-10.805976867675781
30,0.0
