,0
0,2.4977277611180216e-09
1,2.604908465420589e-06
2,1.011385905499361e-05
3,2.2505099316131866e-05
4,3.974352253818949e-05
5,6.192320587733347e-05
6,8.897466592022103e-05
7,0.00012090614764504709
8,0.0001577619759552879
9,0.0001994010583900601
10,0.0002461033083904986
11,0.0002976322313091845
12,0.00035384631266151056
13,0.000415082898352455
14,0.00048120053595972277
15,0.0005522103470496861
16,0.0006279120689528726
17,0.0007086694364694693
18,0.0007942736719807502
19,0.0008846048214494164
20,0.000979974040484637
21,0.0010799146204975832
22,0.0011851733945300806
23,0.0012949869464904454
24,0.0014097383746203161
25,0.0015295375043876168
26,0.0016540302330630364
27,0.0017836706581735352
28,0.0019179379527939206
29,0.0020568524733626413
30,0.0
