,0,1
0,0.015572044998407364,-2.2665319442749023
1,-3.358877182006836,
2,-15.843835830688477,
3,-52.270179748535156,
4,-139.6912841796875,
5,-314.14703369140625,
6,-655.29296875,
7,-1224.651611328125,
8,-1910.2294921875,
9,-3085.017578125,
10,-5033.7373046875,
11,-7188.22021484375,
12,-9565.5927734375,
13,-15428.3935546875,
14,-24146.193359375,
15,-29843.12109375,
16,-39273.5234375,
17,-43492.14453125,
18,-68794.65625,
19,-79486.0703125,
20,-75438.25,
21,-117040.40625,
22,-135018.265625,
23,-175652.875,
24,-207480.1875,
25,-257905.59375,
26,-278163.5625,
27,-378910.8125,
28,-350556.40625,
29,-484245.6875,
30,0.0,0.0
