,0
0,7.782630291330861e-07
1,166.72201538085938
2,238.23451232910156
3,125.98562622070312
4,290.34722900390625
5,295.6053771972656
6,242.07489013671875
7,221.47280883789062
8,473.0159912109375
9,301.43609619140625
10,111.01553344726562
11,196.55970764160156
12,12.893928527832031
13,64.25309753417969
14,188.56585693359375
15,16.896949768066406
16,84.47423553466797
17,-6.602241516113281
18,46.91497802734375
19,13.06826400756836
20,26.907299041748047
21,104.86111450195312
22,-4.4744415283203125
23,55.372684478759766
24,-0.2552032470703125
25,236.6068115234375
26,0.9444828033447266
27,10.354005813598633
28,23.84334945678711
29,27.654102325439453
30,0.0
