,0,1
0,0.1169300526380539,543.5302734375
1,-3.4755454063415527,535.8803100585938
2,-16.368240356445312,513.4780883789062
3,-43.17163848876953,464.4838562011719
4,-102.00009155273438,366.843505859375
5,-198.96896362304688,210.32666015625
6,-312.6499938964844,86.6142578125
7,-305.79156494140625,-61.103271484375
8,-152.71649169921875,14.942049026489258
9,-162.87234497070312,15.07569694519043
10,-88.46171569824219,60.83578109741211
11,-43.98081970214844,66.13187408447266
12,-5.047698974609375,78.03273010253906
13,35.382469177246094,88.77521514892578
14,65.85472869873047,111.65982055664062
15,57.87950897216797,106.26628875732422
16,64.42329406738281,105.89070892333984
17,72.89852905273438,100.56747436523438
18,72.03768157958984,106.36614227294922
19,68.9235610961914,89.7871322631836
20,76.67996215820312,95.9413833618164
21,69.59391021728516,93.66439819335938
22,73.9205322265625,91.78050231933594
23,76.031982421875,89.78213500976562
24,73.11443328857422,90.07686614990234
25,69.55677795410156,90.61280822753906
26,72.48448181152344,83.74032592773438
27,69.02195739746094,79.11756896972656
28,67.46951293945312,80.17986297607422
29,68.81388854980469,79.9161148071289
30,0.0,0.0
