,0
0,-543.4273681640625
1,-555.3982543945312
2,-567.4154052734375
3,-579.4458618164062
4,-584.8189086914062
5,-599.8413696289062
6,-618.80029296875
7,-622.806884765625
8,-635.1759643554688
9,-647.7503662109375
10,-653.2335815429688
11,-669.2307739257812
12,-673.8798828125
13,-684.6087646484375
14,-697.7070922851562
15,-713.7628173828125
16,-719.0935668945312
17,-749.1441040039062
18,-750.453125
19,-757.91357421875
20,-778.221923828125
21,-762.4420166015625
22,-766.43310546875
23,-792.2222290039062
24,-804.275146484375
25,-808.4697875976562
26,-843.4805908203125
27,-846.5359497070312
28,-849.85791015625
29,-839.5996704101562
30,-862.4422607421875
31,-866.3917236328125
32,-902.8199462890625
33,-873.9435424804688
34,-900.378173828125
35,-944.6133422851562
36,-927.2060546875
37,-968.0452270507812
38,-959.7523803710938
39,-1006.1569213867188
40,-1004.6377563476562
41,-1043.3746337890625
42,-1034.91943359375
43,-1052.7943115234375
44,-1055.08154296875
45,-1046.9764404296875
46,-1065.72216796875
47,-1021.2035522460938
48,-1072.6513671875
49,-1048.4388427734375
50,-1109.306396484375
51,-1051.6510009765625
52,-1102.262939453125
53,-1107.960693359375
54,-1146.2940673828125
55,-1203.58984375
56,-1151.859130859375
57,-1150.45458984375
58,-1193.9769287109375
59,-1212.547607421875
60,-1167.91064453125
61,-1231.8607177734375
62,-1230.71044921875
63,-1259.11962890625
64,-1261.91455078125
65,-1314.790771484375
66,-1222.4996337890625
67,-1301.999755859375
68,-1350.408447265625
69,-1307.5413818359375
70,-1365.989501953125
71,-1329.85400390625
72,-1356.3680419921875
73,-1314.7750244140625
74,-1364.0419921875
75,-1373.130859375
76,-1379.021484375
77,-1390.857177734375
78,-1426.17041015625
79,-1346.37646484375
80,-1398.18212890625
81,-1320.9912109375
82,-1414.098876953125
83,-1500.305908203125
84,-1502.8916015625
85,-1442.447265625
86,-1537.096923828125
87,-1441.781982421875
88,-1458.01806640625
89,-1426.082763671875
90,-1548.603515625
91,-1557.295654296875
92,-1557.289306640625
93,-1524.7802734375
94,-1603.577880859375
95,-1645.97509765625
96,-1530.8251953125
97,-1568.389892578125
98,-1677.308349609375
99,-1645.533935546875
100,-1614.744384765625
101,-1704.654296875
102,-1687.495361328125
103,-1766.1597900390625
104,-1689.95849609375
105,-1659.8720703125
106,-1707.583984375
107,-1726.17431640625
108,-1813.8310546875
109,-1649.5751953125
110,-1904.697998046875
111,-1686.718017578125
112,-1808.49853515625
113,-1819.302734375
114,-1834.63818359375
115,-1815.695068359375
116,-1883.593505859375
117,-1964.8331298828125
118,-1859.990478515625
119,-1944.565185546875
120,-1877.74560546875
121,-1834.0341796875
122,-2003.63037109375
123,-2034.228271484375
124,-1924.490478515625
125,-1966.6865234375
126,-2043.368896484375
127,-1952.09375
128,-1925.770751953125
129,-1980.60888671875
130,-2032.249267578125
131,-2037.71728515625
132,-1985.259033203125
133,-2078.91259765625
134,-1966.089111328125
135,-2092.30712890625
136,-2145.678466796875
137,-1981.880615234375
138,-2179.745849609375
139,-2106.696533203125
140,-2093.59619140625
141,-2020.65283203125
142,-2163.15087890625
143,-2109.3359375
144,-2147.648681640625
145,-2240.602783203125
146,-2137.46240234375
147,-2218.162841796875
148,-2026.61767578125
149,-2191.03076171875
150,-2356.0908203125
151,-2142.388671875
152,-2122.0966796875
153,-2268.251220703125
154,-2223.976318359375
155,-2264.9345703125
156,-2215.23486328125
157,-2115.7353515625
158,-2204.794677734375
159,-2399.08447265625
160,0.0
