,0
0,81.85610008239746
1,81.91004824638367
2,81.72170114517212
3,81.55550289154053
4,81.41580867767334
5,81.63625144958496
6,81.6608874797821
7,81.65004587173462
8,81.63652086257935
9,69.90532541275024
10,70.237877368927
11,81.63298106193542
12,81.66387701034546
13,81.34734749794006
14,70.22908592224121
15,81.6606273651123
16,70.23809957504272
17,70.24204659461975
18,81.67620849609375
19,70.26171135902405
20,70.08064842224121
21,70.2555787563324
22,70.25103616714478
23,70.24252462387085
24,70.25816464424133
25,70.28851795196533
26,70.11440801620483
27,70.03109335899353
28,70.2145893573761
29,70.22326231002808
30,70.2262442111969
31,70.22957277297974
32,69.91161561012268
33,70.24243831634521
34,70.24554967880249
35,70.27892398834229
36,70.26296162605286
37,70.2052173614502
38,70.23672413825989
39,70.24079012870789
40,70.27057719230652
41,70.26756834983826
42,70.24048256874084
43,70.24199056625366
44,70.23789429664612
45,70.24574255943298
46,70.25998902320862
47,70.25984406471252
48,70.23356652259827
49,70.2292001247406
50,70.27304005622864
51,69.96369862556458
52,70.21479058265686
53,70.22814345359802
54,81.67769408226013
55,70.25406503677368
56,81.64533042907715
57,81.62088799476624
58,70.22463059425354
59,81.66983008384705
60,81.65990853309631
61,70.23843264579773
62,81.66616725921631
63,70.24317216873169
64,81.62751126289368
65,81.6561815738678
66,70.22852230072021
67,70.26183438301086
68,70.24306321144104
69,70.26887583732605
70,70.28363060951233
71,70.2651891708374
72,70.26254916191101
73,70.18811583518982
74,70.23333406448364
75,70.23993730545044
76,70.24849820137024
77,70.25463938713074
78,70.29747176170349
79,70.05606508255005
80,70.27084136009216
81,70.28444910049438
82,70.2734055519104
83,70.2349853515625
84,70.25386548042297
85,70.20311212539673
86,70.21040725708008
87,70.2128496170044
88,70.20745539665222
89,70.20011186599731
90,70.22430610656738
91,70.25071215629578
92,70.22612357139587
93,70.2616798877716
94,70.1027979850769
95,70.26422119140625
96,70.23957991600037
97,70.27213978767395
98,70.28314638137817
99,70.2454125881195
100,70.24216675758362
101,70.27769994735718
102,70.29696154594421
103,70.30466270446777
104,70.29105043411255
105,70.27182126045227
106,70.12422966957092
107,70.2393229007721
108,70.1335027217865
109,70.26336336135864
110,70.27458572387695
111,70.27625751495361
112,70.2626461982727
113,70.30118250846863
114,70.28762578964233
115,70.279865026474
116,70.33814597129822
117,70.2756507396698
118,70.27868342399597
119,70.27689480781555
120,70.2737443447113
121,70.25869464874268
122,70.29378867149353
123,70.26261639595032
124,70.2915461063385
125,70.33157134056091
126,70.2618100643158
127,70.30010843276978
128,70.28889679908752
129,70.29877185821533
130,70.2998993396759
131,70.2718095779419
132,70.3251121044159
133,69.96053957939148
134,70.25488686561584
135,70.27202463150024
136,70.30253171920776
137,70.25968718528748
138,70.27141952514648
139,70.24678778648376
140,70.27079439163208
141,70.24292063713074
142,70.28160119056702
143,70.27347302436829
144,69.91186428070068
145,70.26843357086182
146,70.21645140647888
147,70.27916836738586
148,70.24632501602173
149,70.26922798156738
150,70.28354525566101
151,70.117032289505
152,70.29559206962585
153,70.26651453971863
154,70.0930495262146
155,70.22620606422424
156,70.25051403045654
157,70.23281693458557
158,70.25289535522461
159,70.24088644981384
160,0.0
