,0
0,-0.27028387784957886
1,-1.2681419849395752
2,49.19635772705078
3,45.068878173828125
4,23.252338409423828
5,29.61113929748535
6,28.303319931030273
7,28.247970581054688
8,30.15435028076172
9,29.53140640258789
10,29.632604598999023
11,30.932815551757812
12,30.00216293334961
13,30.115686416625977
14,30.165264129638672
15,30.28594970703125
16,32.68596649169922
17,31.353801727294922
18,30.9627628326416
19,30.392620086669922
20,30.87112808227539
21,30.893463134765625
22,30.828929901123047
23,30.855213165283203
24,31.360218048095703
25,31.487567901611328
26,31.493385314941406
27,31.74078369140625
28,31.85369110107422
29,32.19818878173828
30,0.0
