,0
0,-0.25874319672584534
1,-3.7112317085266113
2,-17.755369186401367
3,-54.881675720214844
4,-128.60504150390625
5,-192.12246704101562
6,-345.21221923828125
7,-668.2330322265625
8,-1152.806640625
9,-1895.0126953125
10,-2750.90234375
11,-4053.593994140625
12,-4217.40625
13,-6132.57177734375
14,-6569.32373046875
15,-9836.20703125
16,-15340.9873046875
17,-18802.11328125
18,-24126.43359375
19,-30372.759765625
20,-39239.2265625
21,-48213.703125
22,-56380.6328125
23,-87413.5703125
24,-104966.0625
25,-102004.15625
26,-132052.40625
27,-198067.078125
28,-175537.25
29,-222154.6875
30,0.0
