,0,1
0,0.018837347626686096,-0.34145626425743103
1,8.346635818481445,-161.22442626953125
2,92.04795837402344,-1111.4913330078125
3,414.4944763183594,-5270.8876953125
4,1399.118408203125,-17126.41015625
5,4675.02099609375,-44506.6328125
6,9261.857421875,-97462.671875
7,16690.9140625,-190538.125
8,32720.318359375,-333625.9375
9,48353.59375,-551020.625
10,85701.96875,-851733.4375
11,114791.140625,-1289196.25
12,178804.21875,-1844412.625
13,219904.828125,-2591475.25
14,327508.6875,-3504105.5
15,373460.03125,-4727864.0
16,533597.3125,-6042397.0
17,634131.375,-7876313.0
18,869748.375,-9768344.0
19,980754.375,-12330300.0
20,1128485.0,-15149025.0
21,1421619.25,-18263656.0
22,1906918.5,-21782316.0
23,2264431.75,-25952740.0
24,2410142.0,-30885904.0
25,2731519.75,-36337664.0
26,3582849.25,-41631776.0
27,3955182.0,-48527972.0
28,4457268.0,-55591352.0
29,5133286.0,-63650268.0
30,0.0,0.0
