,0
0,32.2248010635376
1,24.991028785705566
2,25.154256582260132
3,32.595458030700684
4,32.6074013710022
5,25.16425848007202
6,25.174638509750366
7,25.015382766723633
8,24.998515605926514
9,25.032407760620117
10,32.50267744064331
11,32.41628932952881
12,24.969509601593018
13,25.039072513580322
14,24.988377809524536
15,25.10163402557373
16,25.105964422225952
17,25.095263957977295
18,25.122265815734863
19,25.106223344802856
20,25.128721475601196
21,25.05428981781006
22,24.942291259765625
23,24.926419734954834
24,32.26857924461365
25,24.930808305740356
26,24.950093984603882
27,24.970305681228638
28,24.988739728927612
29,25.0964777469635
30,0.0
