,0
0,4.158849151281174e-06
1,200.16165161132812
2,334.72613525390625
3,417.0035705566406
4,637.2208251953125
5,542.899169921875
6,571.2679443359375
7,590.7169189453125
8,593.2392578125
9,410.98974609375
10,560.5040283203125
11,516.4465942382812
12,596.588134765625
13,422.84637451171875
14,528.5211791992188
15,467.963623046875
16,241.39129638671875
17,460.597900390625
18,209.1363067626953
19,54.71095275878906
20,165.84913635253906
21,198.0955047607422
22,154.34133911132812
23,271.9818420410156
24,353.43206787109375
25,354.2646484375
26,163.07765197753906
27,134.86776733398438
28,312.17840576171875
29,159.02113342285156
30,0.0
