,0
0,3.46575927734375
1,0.91827392578125
2,-0.1556549072265625
3,0.18961405754089355
4,-0.06912124156951904
5,-0.11786746978759766
6,2.0190248489379883
7,1.700568675994873
8,2.262834072113037
9,1.7890257835388184
10,2.217550039291382
11,2.519683599472046
12,2.306257486343384
13,2.460686683654785
14,2.0723252296447754
15,2.374821901321411
16,2.394022226333618
17,2.442319869995117
18,2.4865965843200684
19,2.431086301803589
20,2.249187469482422
21,2.417088031768799
22,1.8013801574707031
23,2.17621111869812
24,2.2692489624023438
25,1.7947726249694824
26,2.1309423446655273
27,2.0917577743530273
28,2.37781023979187
29,1.8305566310882568
30,0.0
