,0
0,-0.9495561718940735
1,3.9550440311431885
2,17.390146255493164
3,57.6413459777832
4,204.33514404296875
5,499.36090087890625
6,1113.7760009765625
7,2547.146484375
8,5287.8388671875
9,8840.068359375
10,16359.1640625
11,26744.4609375
12,41368.703125
13,66712.234375
14,90771.0625
15,129026.59375
16,182629.125
17,249418.984375
18,312682.0
19,399291.1875
20,518966.03125
21,668327.0
22,856846.5
23,1001565.1875
24,1300812.0
25,1564646.125
26,1786671.0
27,2394259.75
28,2831388.5
29,3248814.75
30,0.0
