,0
0,-1.5544926554866834e-06
1,-373.73699951171875
2,-824.2099609375
3,-1346.597900390625
4,-1984.150634765625
5,-2596.87353515625
6,-3395.59765625
7,-4147.1845703125
8,-5047.8896484375
9,-5853.3779296875
10,-6861.4482421875
11,-7688.2841796875
12,-8759.87109375
13,-9846.716796875
14,-10697.083984375
15,-11894.982421875
16,-12943.2138671875
17,-13705.759765625
18,-14781.4287109375
19,-15590.572265625
20,-16837.390625
21,-17694.00390625
22,-18640.40234375
23,-19768.94921875
24,-20630.849609375
25,-22182.10546875
26,-23237.337890625
27,-23832.630859375
28,-24275.34765625
29,-25818.681640625
30,0.0
