,0
0,0.1900876760482788
1,-8.038576126098633
2,-33.95289611816406
3,-108.20934295654297
4,-322.0250244140625
5,-840.26416015625
6,-1906.992919921875
7,-3816.19287109375
8,-7127.720703125
9,-12330.6689453125
10,-20337.40625
11,-31940.943359375
12,-50095.67578125
13,-73954.3828125
14,-107033.546875
15,-147776.5625
16,-204742.203125
17,-272707.0
18,-366345.625
19,-473018.125
20,-588375.0
21,-753728.75
22,-960593.3125
23,-1183040.375
24,-1413633.5
25,-1774558.25
26,-2082121.0
27,-2522647.75
28,-2971642.5
29,-3449272.5
30,0.0
