,0,1
0,2.9401217460645057e-08,-7.796821250849462e-07
1,-12.073227882385254,-374.0641174316406
2,-22.36949348449707,-831.9217529296875
3,-39.14006805419922,-1378.547119140625
4,-59.46171951293945,-1962.71923828125
5,-62.86296081542969,-2699.93359375
6,-85.00520324707031,-3379.82373046875
7,-103.36930847167969,-4207.9990234375
8,-116.42767333984375,-5118.8076171875
9,-136.8113250732422,-5936.7900390625
10,-153.27024841308594,-6901.0712890625
11,-134.98074340820312,-7883.4443359375
12,-181.76858520507812,-8739.08984375
13,-202.72450256347656,-9773.9814453125
14,-208.5722198486328,-10640.8310546875
15,-225.6025848388672,-11784.630859375
16,-242.72036743164062,-12755.0673828125
17,-253.74659729003906,-13993.955078125
18,-231.68228149414062,-15146.318359375
19,-290.86492919921875,-15826.19140625
20,-343.7354736328125,-16610.30859375
21,-338.03973388671875,-17905.8984375
22,-337.71795654296875,-19031.90234375
23,-372.05340576171875,-19744.140625
24,-462.8807067871094,-20567.58984375
25,-413.59490966796875,-21715.744140625
26,-336.8108825683594,-23362.158203125
27,-404.64154052734375,-24073.919921875
28,-419.0191650390625,-24851.0625
29,-554.2874755859375,-25195.798828125
30,0.0,0.0
