,0
0,-543.4273681640625
1,-412.2107849121094
2,-332.516357421875
3,-280.5192565917969
4,-247.61343383789062
5,-190.39004516601562
6,-175.14797973632812
7,-195.7049560546875
8,-109.24737548828125
9,-128.72686767578125
10,-170.4352264404297
11,-106.21007537841797
12,-142.4064483642578
13,-44.90647888183594
14,-119.10298156738281
15,-83.00325775146484
16,-142.431640625
17,-38.88282775878906
18,-87.69964599609375
19,-46.381752014160156
20,-118.64558410644531
21,-192.54095458984375
22,-122.60120391845703
23,-161.88711547851562
24,-187.01742553710938
25,-162.85157775878906
26,-101.12872314453125
27,-126.82926177978516
28,-42.881591796875
29,-99.97460174560547
30,0.0
