,0
0,-10389.1513671875
1,-9654.6416015625
2,-8967.669921875
3,-8327.3564453125
4,-7730.23388671875
5,-7173.1689453125
6,-6653.345703125
7,-6168.20947265625
8,-5715.4814453125
9,-5293.00732421875
10,-4898.85009765625
11,-4531.2509765625
12,-4188.49609375
13,-3869.030029296875
14,-3571.400390625
15,-3294.24951171875
16,-3036.302734375
17,-2796.35009765625
18,-2573.275390625
19,-2366.022705078125
20,-2173.6005859375
21,-1995.070556640625
22,-1829.5430908203125
23,-1676.196044921875
24,-1534.244140625
25,-1402.948974609375
26,-1281.614990234375
27,-1169.587158203125
28,-1066.2451171875
29,-971.0074462890625
30,0.0
