,0
0,-86075.4921875
1,-76360.2890625
2,-67662.21875
3,-59917.8203125
4,-53018.640625
5,-46870.07421875
6,-41391.30859375
7,-36511.1875
8,-32167.365234375
9,-28304.181640625
10,-24871.953125
11,-21826.01171875
12,-19126.240234375
13,-16736.453125
14,-14624.0029296875
15,-12759.4267578125
16,-11116.1435546875
17,-9670.1357421875
18,-8399.75390625
19,-7285.46923828125
20,-6309.70751953125
21,-5456.66259765625
22,-4712.138671875
23,-4063.40625
24,-3499.072021484375
25,-3008.959228515625
26,-2583.9931640625
27,-2216.0986328125
28,-1898.1068115234375
29,-1623.6671142578125
30,0.0
