,0,1
0,0.018837347626686096,-0.34145626425743103
1,8.364675521850586,-161.5515899658203
2,92.2606201171875,-1113.5738525390625
3,415.0638122558594,-5280.88134765625
4,1399.8577880859375,-17161.837890625
5,4678.59423828125,-44599.1796875
6,9270.18359375,-97658.109375
7,16711.03515625,-190903.859375
8,32763.443359375,-334240.0
9,48419.0546875,-551991.875
10,85833.5546875,-853187.125
11,114967.2890625,-1291312.75
12,179092.6875,-1847355.25
13,220272.59375,-2595503.5
14,328060.15625,-3509419.5
15,374066.625,-4734913.0
16,534482.375,-6051153.0
17,635163.625,-7887481.0
18,871066.5,-9781993.0
19,982336.8125,-12347326.0
20,1130254.375,-15169456.0
21,1423708.375,-18288090.0
22,1909898.875,-21811060.0
23,2267847.75,-25986708.0
24,2413721.5,-30925844.0
25,2735468.25,-36384092.0
26,3588278.0,-41684116.0
27,3961052.25,-48588896.0
28,4463729.0,-55660408.0
29,5140620.0,-63728824.0
30,0.0,0.0
