,0,1,2,3,4,5,6,7,8,9
0,0.0024019208550453185,2.4999948777804093e-09,0.002326429304149416,2.49972575971924e-09,0.0017336487977041139,2.4983499713471247e-09,0.0015630116686224937,2.469910054259117e-09,0.00846659205853939,1.99104621678714e-09
1,0.0024221807718276976,1.898872710626165e-06,0.0023311813258462483,2.564544956840109e-06,0.0017372930629385842,2.257834694319172e-06,0.0015654057497158647,1.6278049770335201e-06,0.008591971360147,2.5333088160550687e-06
2,0.0024672359228134154,1.235280797118321e-05,0.002343621932797962,1.4519982869387604e-05,0.001747311403354009,1.2676060578087345e-05,0.0015706903068348765,1.0037599167844746e-05,0.008932903409004211,1.0010893674916588e-05
3,0.00253324031829834,3.363215000717901e-05,0.002363413158390257,3.66962885891553e-05,0.0017626326945092943,3.43090359820053e-05,0.0015785337891429663,3.0774132028454915e-05,0.009349610656499863,2.249027238576673e-05
4,0.0026254287362098695,6.387519533745944e-05,0.0023977404667271506,6.9159381382633e-05,0.0017903871420356962,6.2565304688178e-05,0.0015949629014357924,5.909507308388129e-05,0.009836899116635323,3.999221735284664e-05
5,0.002707635462284088,9.862273873295635e-05,0.002434150212340885,0.0001022137439576909,0.0018208117948638068,8.732054266147316e-05,0.0016141633968800306,8.122924919007346e-05,0.010379279963672161,6.252875755308196e-05
6,0.002756657004356384,0.0001250053901458159,0.002456923946738243,0.00012365845032036304,0.0018398209164539974,0.00010156535427086055,0.0016265040030702949,9.149823745246977e-05,0.010903656482696533,9.010783105622977e-05
7,0.0027843424677848816,0.00014339566405396909,0.0024702811820639502,0.0001370377722196281,0.001850966571105851,0.00010968574497383088,0.0016338214045390487,9.647954721003771e-05,0.011388495564460754,0.0001227353495778516
8,0.0028033375740051268,0.000157968228450045,0.0024795977191792596,0.00014695734716951847,0.0018586106598377228,0.00011541227286215872,0.0016389809316024184,9.96665476122871e-05,0.011844531632959843,0.00016041568596847355
9,0.002816871106624603,0.00017072010086849332,0.002486546834309896,0.00015524899936281145,0.0018643531948328018,0.00011999592243228108,0.0016429158858954906,0.00010205207217950374,0.012283779680728912,0.0002031524054473266
10,0.002827204167842865,0.00018063359311781824,0.002491916219393412,0.00016148664872162044,0.00186878422068225,0.0001233272923855111,0.0016459866892546415,0.00010368337098043412,0.012712744064629078,0.0002509483601897955
11,0.0028361234068870543,0.0001904597447719425,0.0024966345065169865,0.00016748243069741875,0.0018726438283920288,0.00012643964146263897,0.0016487115062773228,0.00010516273323446512,0.013135060667991638,0.00030380600946955383
12,0.002843382656574249,0.00019679644901771098,0.0025004767295387057,0.00017127177852671593,0.0018758622722493277,0.00012832708307541907,0.0016508877743035555,0.0001060135182342492,0.013554034754633904,0.00036172731779515743
13,0.0028490787744522095,0.00020337692694738507,0.0025035649951961306,0.00017511899932287633,0.0018784296181466845,0.000130230953800492,0.001652653212659061,0.00010687442409107462,0.013971182517707348,0.00042471394408494234
14,0.0028547769784927368,0.0002096160314977169,0.0025066472589969635,0.0001787161163520068,0.0018809582624170515,0.00013198115630075336,0.0016544233076274395,0.00010763417958514765,0.014387723058462143,0.0004927675472572446
15,0.0028598660230636595,0.00021511863451451063,0.002509424876835611,0.00018183680367656052,0.0018832654588752324,0.00013345916522666812,0.0016560223884880543,0.0001082663657143712,0.014804817736148834,0.0005658894078806043
16,0.0028645509481430055,0.00022018929303158075,0.002511985186073515,0.0001846766099333763,0.001885374387105306,0.00013479081098921597,0.0016574927140027285,0.00010881971684284508,0.015223175287246704,0.0006440806901082397
17,0.002868390083312988,0.00022479354811366647,0.0025141177078088126,0.0001872149296104908,0.0018871393468644884,0.00013596579083241522,0.0016587156569585204,0.00010930818098131567,0.015643490478396416,0.0007273422670550644
18,0.002872346043586731,0.00022968724078964442,0.0025163344624969694,0.0001898857590276748,0.0018889641182290183,0.0001371907419525087,0.0016600037924945354,0.00010980666411342099,0.016066038981080055,0.0008156753610819578
19,0.0028759586811065675,0.0002340220526093617,0.0025183415661255517,0.00019222358241677284,0.001890617526239819,0.00013825279893353581,0.0016611529281362891,0.0001102372698369436,0.016491323709487915,0.0009090805542655289
