,0,1
0,0.15256616473197937,0.014952536672353745
1,-2.7235300540924072,-7.623391628265381
2,-5.791891098022461,-15.879066467285156
3,2.671100616455078,-16.705310821533203
4,15.38687801361084,-19.73137664794922
5,21.208154678344727,-22.372211456298828
6,23.120426177978516,-23.514833450317383
7,24.235881805419922,-24.435348510742188
8,24.310321807861328,-24.999134063720703
9,25.353561401367188,-25.52604866027832
10,26.270233154296875,-26.26617431640625
11,26.616384506225586,-26.77989959716797
12,27.3016357421875,-27.33968734741211
13,27.799545288085938,-27.857288360595703
14,28.353281021118164,-28.3527889251709
15,28.815279006958008,-28.854812622070312
16,29.34817123413086,-29.35987091064453
17,29.828777313232422,-29.840721130371094
18,30.319355010986328,-30.317903518676758
19,30.786563873291016,-30.795867919921875
20,31.2700252532959,-31.258651733398438
21,31.732942581176758,-31.735858917236328
22,32.211517333984375,-32.210453033447266
23,32.67177963256836,-32.67523956298828
24,33.11069107055664,-33.136070251464844
25,33.605010986328125,-33.60182189941406
26,34.05305480957031,-34.062015533447266
27,34.50458526611328,-34.521305084228516
28,34.978515625,-34.9743537902832
29,35.4354248046875,-35.437835693359375
30,0.0,0.0
