,0
0,-590.2852172851562
1,-566.9197998046875
2,-567.3013305664062
3,-615.1937866210938
4,-690.3270874023438
5,-741.2572631835938
6,-780.0603637695312
7,-888.5634765625
8,-939.2937622070312
9,-1028.113037109375
10,-1089.3712158203125
11,-1167.7783203125
12,-1265.421630859375
13,-1326.7872314453125
14,-1372.3988037109375
15,-1492.868408203125
16,-1546.6767578125
17,-1667.6683349609375
18,-1728.2476806640625
19,-1822.4849853515625
20,-1834.258544921875
21,-1938.28857421875
22,-2030.12451171875
23,-2104.009033203125
24,-2161.52392578125
25,-2256.7646484375
26,-2353.748291015625
27,-2422.86767578125
28,-2499.624267578125
29,-2545.53369140625
30,0.0
