,0,1,2,3,4,5,6,7,8,9
0,0.0023677448928356173,2.4998108028029264e-09,0.0023268920679887137,2.4994959435531428e-09,0.0017227557384305531,2.4989814662035315e-09,0.0015593325952067971,2.483124816876625e-09,0.008094501681625843,0.0
1,0.00238349586725235,2.5190038286382332e-06,0.0023307456738419,2.239206651211134e-06,0.0017264566073815029,2.2904375782673014e-06,0.0015616613673046231,1.4520979902954423e-06,0.008195756934583187,0.0
2,0.0024175117909908295,1.215292650158517e-05,0.0023409604198402828,1.4828438906988595e-05,0.001735988383491834,1.3786144336336292e-05,0.0015673288144171238,9.607440006220713e-06,0.008515708148479462,0.0
3,0.0024651920795440672,3.556448427843861e-05,0.0023543559428718355,4.172595436102711e-05,0.00174805149435997,3.775858203880489e-05,0.001573647023178637,3.1283347198041156e-05,0.008915187790989876,0.0
4,0.0025436797738075255,7.265634485520422e-05,0.002381374231643147,7.861760968808085e-05,0.001772065336505572,6.90570886945352e-05,0.0015876773977652192,6.285060953814536e-05,0.009367173537611961,0.0
5,0.0026304638385772705,0.00011601793812587857,0.0024178936663601133,0.0001169749375549145,0.0018042634344763225,9.794419747777283e-05,0.0016077562468126416,9.223182132700458e-05,0.009888354688882828,0.0
6,0.0026909518241882324,0.00015335010539274663,0.002445511726869477,0.00014626084885094315,0.001828114605612225,0.00011750092380680144,0.0016229052562266588,0.00010974465112667531,0.010417102836072445,0.0
7,0.0027277457714080812,0.00018068903591483831,0.002462810112370385,0.00016622335533611476,0.0018425374809238645,0.0001298411370953545,0.0016322864685207605,0.00011927561718039215,0.010916773229837418,0.0
8,0.0027523726224899293,0.00020295465947128832,0.0024748634960916308,0.00018170764087699354,0.001852540092335807,0.00013879089965485036,0.0016390240052714944,0.00012542656622827053,0.011386488564312458,0.0
9,0.0027693772315979005,0.00022122683003544807,0.0024839846624268424,0.0001939779904205352,0.0018602903518411848,0.00014553166693076491,0.001644553616642952,0.00012962959590367973,0.011835196055471897,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
