,0
0,28.814408540725708
1,22.535118103027344
2,22.540703535079956
3,22.557080507278442
4,22.562316179275513
5,22.546331644058228
6,28.892202138900757
7,22.53712749481201
8,22.572121143341064
9,22.555232286453247
10,22.55043864250183
11,22.509725093841553
12,22.481477975845337
13,22.515753507614136
14,22.484782695770264
15,22.511577606201172
16,22.50804829597473
17,22.508744955062866
18,22.4986310005188
19,22.511680364608765
20,22.507444620132446
21,22.512430667877197
22,22.507806062698364
23,22.528048276901245
24,22.50578761100769
25,22.50988507270813
26,22.51230239868164
27,22.512959718704224
28,22.4877507686615
29,22.514683723449707
30,0.0
