,0,1
0,0.14551347494125366,0.013610852882266045
1,-2.6920435428619385,-7.710423469543457
2,-16.02426528930664,-34.579627990722656
3,-53.9375114440918,-113.00489807128906
4,-135.37881469726562,-342.2168884277344
5,-390.1767578125,-894.1566162109375
6,-913.55126953125,-2035.418701171875
7,-1749.77978515625,-4311.70166015625
8,-2914.87060546875,-8226.619140625
9,-5527.7939453125,-14404.09765625
10,-8060.6142578125,-24479.0703125
11,-12113.0419921875,-38936.4921875
12,-18582.82421875,-60048.2421875
13,-24318.9375,-91168.296875
14,-39130.4296875,-130055.171875
15,-53607.546875,-182803.625
16,-69375.640625,-252207.125
17,-89417.4609375,-339046.75
18,-129883.40625,-442804.5625
19,-172423.3125,-571861.0
20,-216441.90625,-735605.75
21,-262511.15625,-930746.0
22,-318639.65625,-1175406.375
23,-429970.5,-1431111.0
24,-471866.5,-1771787.25
25,-586833.8125,-2150348.0
26,-739961.375,-2524788.5
27,-746704.0,-3138277.5
28,-881522.625,-3709554.0
29,-1087043.125,-4332037.0
30,0.0,0.0
